State,year,month,tavg,pcp
New Mexico,2003,6,69.2,1.26
New Mexico,2003,7,76.8,0.78
New Mexico,2003,8,73.5,1.63
New Mexico,2003,9,66.0,0.94
New Mexico,2003,10,58.9,1.03
New Mexico,2003,11,44.6,0.86
New Mexico,2003,12,36.8,0.22
New Mexico,2004,1,36.6,0.49
New Mexico,2004,2,35.0,1.07
New Mexico,2004,3,49.7,0.87
New Mexico,2004,4,51.4,2.61
New Mexico,2004,5,63.1,0.17
New Mexico,2004,6,69.9,1.2
New Mexico,2004,7,72.3,2.32
New Mexico,2004,8,69.3,2.25
New Mexico,2004,9,63.9,2.22
New Mexico,2004,10,54.2,1.61
New Mexico,2004,11,41.4,1.71
New Mexico,2004,12,35.7,0.73
New Mexico,2005,1,39.9,1.63
New Mexico,2005,2,40.1,1.85
New Mexico,2005,3,43.1,1.13
New Mexico,2005,4,51.7,0.84
New Mexico,2005,5,61.6,1.21
New Mexico,2005,6,69.8,0.47
New Mexico,2005,7,75.0,0.98
New Mexico,2005,8,70.8,3.03
New Mexico,2005,9,67.3,1.83
New Mexico,2005,10,55.2,1.24
New Mexico,2005,11,45.3,0.06
New Mexico,2005,12,36.8,0.07
New Mexico,2006,1,38.2,0.16
New Mexico,2006,2,40.1,0.11
New Mexico,2006,3,45.3,0.55
New Mexico,2006,4,56.2,0.29
New Mexico,2006,5,65.0,0.39
New Mexico,2006,6,73.0,1.05
New Mexico,2006,7,74.6,3.21
New Mexico,2006,8,70.2,4.78
New Mexico,2006,9,60.9,2.36
New Mexico,2006,10,53.6,1.88
New Mexico,2006,11,45.3,0.17
New Mexico,2006,12,34.5,1.02
New Mexico,2007,1,30.8,1.04
New Mexico,2007,2,39.2,0.53
New Mexico,2007,3,47.6,1.03
New Mexico,2007,4,51.6,0.77
New Mexico,2007,5,60.0,1.98
New Mexico,2007,6,69.8,1.14
New Mexico,2007,7,73.3,2.33
New Mexico,2007,8,73.7,1.99
New Mexico,2007,9,67.0,1.8
New Mexico,2007,10,56.5,0.25
New Mexico,2007,11,46.1,0.42
New Mexico,2007,12,35.0,1.47
New Mexico,2008,1,32.5,0.61
New Mexico,2008,2,39.6,0.56
New Mexico,2008,3,44.9,0.19
New Mexico,2008,4,51.6,0.16
New Mexico,2008,5,60.2,0.98
New Mexico,2008,6,71.9,0.56
New Mexico,2008,7,72.0,4.06
New Mexico,2008,8,71.0,2.78
New Mexico,2008,9,63.7,1.27
New Mexico,2008,10,54.9,1.32
New Mexico,2008,11,44.6,0.38
New Mexico,2008,12,36.8,0.87
New Mexico,2009,1,37.8,0.2
New Mexico,2009,2,41.8,0.19
New Mexico,2009,3,47.2,0.49
New Mexico,2009,4,51.7,0.46
New Mexico,2009,5,63.6,0.91
New Mexico,2009,6,69.0,1.48
New Mexico,2009,7,74.8,2.67
New Mexico,2009,8,72.2,1.26
New Mexico,2009,9,63.9,1.75
New Mexico,2009,10,52.5,1.17
New Mexico,2009,11,45.2,0.4
New Mexico,2009,12,31.6,0.96
New Mexico,2010,1,33.6,1.44
New Mexico,2010,2,35.1,1.18
New Mexico,2010,3,43.1,1.0
New Mexico,2010,4,52.7,0.87
New Mexico,2010,5,59.9,0.47
New Mexico,2010,6,72.6,0.89
New Mexico,2010,7,73.3,3.7
New Mexico,2010,8,72.3,2.26
New Mexico,2010,9,68.3,1.43
New Mexico,2010,10,56.7,0.81
New Mexico,2010,11,42.0,0.1
New Mexico,2010,12,40.4,0.67
New Mexico,2011,1,33.8,0.08
New Mexico,2011,2,35.0,0.34
New Mexico,2011,3,49.2,0.15
New Mexico,2011,4,55.6,0.25
New Mexico,2011,5,59.6,0.23
New Mexico,2011,6,73.1,0.17
New Mexico,2011,7,76.6,1.7
New Mexico,2011,8,76.0,1.84
New Mexico,2011,9,66.3,1.66
New Mexico,2011,10,55.3,1.08
New Mexico,2011,11,43.5,0.47
New Mexico,2011,12,31.4,1.83
New Mexico,2012,1,38.6,0.28
New Mexico,2012,2,38.2,0.36
New Mexico,2012,3,47.8,0.27
New Mexico,2012,4,56.6,0.39
New Mexico,2012,5,63.4,0.81
New Mexico,2012,6,74.2,0.33
New Mexico,2012,7,74.4,1.95
New Mexico,2012,8,73.9,1.62
New Mexico,2012,9,66.2,1.31
New Mexico,2012,10,56.1,0.29
New Mexico,2012,11,46.6,0.18
New Mexico,2012,12,36.0,0.62
New Mexico,2013,1,32.0,0.5
New Mexico,2013,2,36.1,0.39
New Mexico,2013,3,46.6,0.22
New Mexico,2013,4,52.6,0.18
New Mexico,2013,5,61.6,0.22
New Mexico,2013,6,74.1,0.64
New Mexico,2013,7,73.0,3.48
New Mexico,2013,8,72.3,2.16
New Mexico,2013,9,66.0,4.19
New Mexico,2013,10,52.6,0.43
New Mexico,2013,11,42.7,0.86
New Mexico,2013,12,34.5,0.4
New Mexico,2014,1,36.4,0.03
New Mexico,2014,2,41.9,0.17
New Mexico,2014,3,46.0,0.47
New Mexico,2014,4,52.3,0.37
New Mexico,2014,5,60.1,1.06
New Mexico,2014,6,72.4,0.55
New Mexico,2014,7,74.2,3.19
New Mexico,2014,8,70.5,2.16
New Mexico,2014,9,66.5,3.15
New Mexico,2014,10,57.4,0.67
New Mexico,2014,11,42.4,0.63
New Mexico,2014,12,37.6,0.75
New Mexico,2015,1,35.6,1.41
New Mexico,2015,2,41.4,0.72
New Mexico,2015,3,47.6,0.71
New Mexico,2015,4,52.5,0.74
New Mexico,2015,5,58.3,2.54
New Mexico,2015,6,71.6,1.57
New Mexico,2015,7,73.1,3.7
New Mexico,2015,8,73.4,2.05
New Mexico,2015,9,69.0,1.1
New Mexico,2015,10,57.5,2.89
New Mexico,2015,11,43.4,0.85
New Mexico,2015,12,35.9,1.05
New Mexico,2016,1,34.3,0.52
New Mexico,2016,2,42.0,0.27
New Mexico,2016,3,48.3,0.08
New Mexico,2016,4,52.3,0.98
New Mexico,2016,5,59.4,0.98
New Mexico,2016,6,73.0,1.05
New Mexico,2016,7,76.9,1.25
New Mexico,2016,8,70.1,3.21
New Mexico,2016,9,65.9,1.83
New Mexico,2016,10,59.6,0.32
New Mexico,2016,11,46.6,1.34
New Mexico,2016,12,37.8,1.11
New Mexico,2017,1,37.2,1.71
New Mexico,2017,2,44.5,0.61
New Mexico,2017,3,51.2,0.48
New Mexico,2017,4,53.7,0.99
New Mexico,2017,5,60.1,0.73
New Mexico,2017,6,72.8,0.94
New Mexico,2017,7,74.6,2.65
New Mexico,2017,8,70.8,2.98
New Mexico,2017,9,66.4,2.42
New Mexico,2017,10,56.4,1.07
New Mexico,2017,11,50.2,0.11
New Mexico,2017,12,38.7,0.11
New Mexico,2018,1,37.0,0.16
New Mexico,2018,2,41.3,0.74
New Mexico,2018,3,47.2,0.27
New Mexico,2018,4,55.1,0.15
New Mexico,2018,5,65.5,0.47
New Mexico,2018,6,74.3,0.87
New Mexico,2018,7,75.1,2.43
New Mexico,2018,8,73.0,1.94
New Mexico,2018,9,66.9,1.81
New Mexico,2018,10,53.9,2.75
New Mexico,2018,11,41.2,0.22
New Mexico,2018,12,35.6,0.91
New Mexico,2019,1,35.6,0.55
New Mexico,2019,2,38.1,0.61
New Mexico,2019,3,45.6,1.03
New Mexico,2019,4,53.9,0.83
New Mexico,2019,5,58.1,1.0
New Mexico,2019,6,69.4,0.86
New Mexico,2019,7,75.5,1.74
New Mexico,2019,8,75.3,1.54
New Mexico,2019,9,69.0,1.5
New Mexico,2019,10,52.2,1.2
New Mexico,2019,11,43.5,1.78
New Mexico,2019,12,37.2,0.74
New Mexico,2020,1,37.1,0.52
New Mexico,2020,2,38.5,0.81
New Mexico,2020,3,48.0,1.2
New Mexico,2020,4,54.0,0.19
New Mexico,2020,5,65.1,0.2
New Mexico,2020,6,72.5,0.46
New Mexico,2020,7,76.6,2.2
New Mexico,2020,8,76.2,0.71
New Mexico,2020,9,65.0,0.8
New Mexico,2020,10,56.6,0.58
New Mexico,2020,11,47.5,0.28
New Mexico,2020,12,35.0,0.4
New Mexico,2021,1,35.1,0.48
New Mexico,2021,2,37.3,0.39
New Mexico,2021,3,44.8,0.54
New Mexico,2021,4,53.2,0.37
New Mexico,2021,5,62.7,1.09
New Mexico,2021,6,73.1,1.72
New Mexico,2021,7,73.3,2.92
New Mexico,2021,8,72.2,2.37
New Mexico,2021,9,68.3,1.27
New Mexico,2021,10,55.6,0.57
New Mexico,2021,11,47.6,0.1
New Mexico,2021,12,42.0,0.52
New Mexico,2022,1,35.6,0.35
New Mexico,2022,2,35.0,0.29
New Mexico,2022,3,44.4,0.5
New Mexico,2022,4,55.3,0.05
New Mexico,2022,5,64.8,0.18
New Mexico,2022,6,72.6,2.45
New Mexico,2022,7,76.3,2.37
New Mexico,2022,8,71.9,3.51
New Mexico,2022,9,68.0,1.06
New Mexico,2022,10,53.9,2.35
New Mexico,2022,11,40.1,0.37
New Mexico,2022,12,37.2,0.63
New Mexico,2023,1,35.4,0.82
New Mexico,2023,2,37.0,0.5
New Mexico,2023,3,43.9,0.75
New Mexico,2023,4,52.0,0.11
New Mexico,2023,5,62.3,1.45
New Mexico,2023,6,69.6,1.02
New Mexico,2023,7,78.6,0.91
New Mexico,2023,8,75.1,1.69
New Mexico,2023,9,68.8,1.45
New Mexico,2023,10,57.3,0.61
New Mexico,2023,11,45.3,0.56
New Mexico,2023,12,38.5,0.99
New Mexico,2024,1,34.9,0.74
New Mexico,2024,2,41.6,0.79
New Mexico,2024,3,45.4,0.82
New Mexico,2024,4,53.3,0.32
New Mexico,2024,5,62.3,0.53
New Mexico,2024,6,74.8,1.9
New Mexico,2024,7,74.8,2.23
New Mexico,2024,8,75.2,1.86
New Mexico,2024,9,67.5,0.88
New Mexico,2024,10,60.7,1.32
New Mexico,2024,11,43.5,1.37
New Mexico,2024,12,40.7,0.02
New York,1985,1,16.1,1.86
New York,1985,2,22.8,2.21
New York,1985,3,33.0,3.04
New York,1985,4,45.6,1.96
New York,1985,5,56.3,3.08
New York,1985,6,59.5,3.95
New York,1985,7,67.0,3.0
New York,1985,8,65.6,3.22
New York,1985,9,60.7,4.9
New York,1985,10,48.9,3.29
New York,1985,11,38.9,5.9
New York,1985,12,21.8,2.52
New York,1986,1,21.2,3.06
New York,1986,2,20.3,2.65
New York,1986,3,33.9,2.93
New York,1986,4,46.7,2.57
New York,1986,5,57.9,3.31
New York,1986,6,61.6,5.69
New York,1986,7,67.5,5.57
New York,1986,8,64.3,4.49
New York,1986,9,57.5,3.73
New York,1986,10,47.6,3.38
New York,1986,11,34.3,3.95
New York,1986,12,28.2,3.35
New York,1987,1,20.3,3.38
New York,1987,2,18.9,0.62
New York,1987,3,34.6,2.2
New York,1987,4,47.4,4.13
New York,1987,5,56.1,1.81
New York,1987,6,65.2,4.46
New York,1987,7,70.1,4.31
New York,1987,8,64.8,3.82
New York,1987,9,58.7,5.75
New York,1987,10,45.0,3.79
New York,1987,11,37.6,3.03
New York,1987,12,29.2,2.24
New York,1988,1,19.2,1.63
New York,1988,2,21.6,2.9
New York,1988,3,31.3,1.8
New York,1988,4,43.1,2.79
New York,1988,5,56.4,3.16
New York,1988,6,61.8,1.58
New York,1988,7,71.0,5.04
New York,1988,8,69.0,4.47
New York,1988,9,57.4,2.44
New York,1988,10,43.8,3.67
New York,1988,11,39.1,4.6
New York,1988,12,24.4,1.66
New York,1989,1,25.6,1.63
New York,1989,2,20.8,1.95
New York,1989,3,30.3,3.02
New York,1989,4,40.3,2.26
New York,1989,5,55.0,6.5
New York,1989,6,64.7,5.83
New York,1989,7,68.2,3.17
New York,1989,8,65.6,3.6
New York,1989,9,59.1,5.1
New York,1989,10,49.1,4.24
New York,1989,11,35.8,4.09
New York,1989,12,11.1,1.41
New York,1990,1,30.3,3.7
New York,1990,2,26.7,3.66
New York,1990,3,34.5,2.44
New York,1990,4,45.6,4.07
New York,1990,5,52.1,6.37
New York,1990,6,63.9,3.29
New York,1990,7,68.2,3.44
New York,1990,8,67.0,5.01
New York,1990,9,58.0,2.96
New York,1990,10,50.7,6.39
New York,1990,11,39.5,3.21
New York,1990,12,30.8,5.48
New York,1991,1,21.0,2.52
New York,1991,2,27.6,1.62
New York,1991,3,34.7,3.91
New York,1991,4,47.4,3.88
New York,1991,5,60.0,3.21
New York,1991,6,65.5,1.6
New York,1991,7,68.6,3.04
New York,1991,8,68.2,4.15
New York,1991,9,57.4,3.91
New York,1991,10,50.1,2.96
New York,1991,11,37.0,3.11
New York,1991,12,27.5,3.17
New York,1992,1,22.2,2.08
New York,1992,2,23.9,1.96
New York,1992,3,27.5,3.19
New York,1992,4,41.6,3.39
New York,1992,5,54.4,3.6
New York,1992,6,61.2,2.87
New York,1992,7,64.6,6.49
New York,1992,8,63.9,4.42
New York,1992,9,58.6,4.03
New York,1992,10,44.1,3.11
New York,1992,11,36.2,4.5
New York,1992,12,27.0,3.05
New York,1993,1,24.3,3.02
New York,1993,2,14.9,2.59
New York,1993,3,27.6,3.82
New York,1993,4,44.2,5.5
New York,1993,5,55.2,1.7
New York,1993,6,62.4,3.93
New York,1993,7,69.6,2.44
New York,1993,8,67.8,2.87
New York,1993,9,57.6,4.91
New York,1993,10,45.6,3.3
New York,1993,11,36.4,4.17
New York,1993,12,24.5,3.12
New York,1994,1,10.6,3.88
New York,1994,2,16.9,2.0
New York,1994,3,29.1,4.06
New York,1994,4,44.9,3.61
New York,1994,5,52.2,3.35
New York,1994,6,65.8,5.07
New York,1994,7,70.4,3.46
New York,1994,8,64.5,5.5
New York,1994,9,58.2,3.32
New York,1994,10,47.9,1.03
New York,1994,11,41.5,4.19
New York,1994,12,30.1,2.64
New York,1995,1,27.2,3.09
New York,1995,2,18.6,2.23
New York,1995,3,35.3,1.62
New York,1995,4,39.8,2.3
New York,1995,5,53.7,2.17
New York,1995,6,66.1,1.79
New York,1995,7,70.6,4.08
New York,1995,8,68.7,2.42
New York,1995,9,56.8,3.21
New York,1995,10,52.1,7.51
New York,1995,11,33.0,4.3
New York,1995,12,20.8,2.38
New York,1996,1,18.9,4.55
New York,1996,2,21.8,2.03
New York,1996,3,27.8,2.07
New York,1996,4,41.6,5.26
New York,1996,5,52.6,4.92
New York,1996,6,65.3,4.81
New York,1996,7,66.4,5.54
New York,1996,8,67.3,2.69
New York,1996,9,60.2,5.25
New York,1996,10,48.0,4.12
New York,1996,11,32.6,4.7
New York,1996,12,31.9,4.89
New York,1997,1,20.0,2.7
New York,1997,2,27.3,2.52
New York,1997,3,30.1,3.91
New York,1997,4,41.0,2.63
New York,1997,5,49.8,3.22
New York,1997,6,64.9,2.97
New York,1997,7,66.9,3.24
New York,1997,8,64.9,4.1
New York,1997,9,57.8,3.86
New York,1997,10,46.9,2.16
New York,1997,11,34.5,4.61
New York,1997,12,27.8,3.09
New York,1998,1,27.5,5.24
New York,1998,2,30.2,2.57
New York,1998,3,34.8,3.64
New York,1998,4,46.0,3.12
New York,1998,5,60.4,3.59
New York,1998,6,63.7,6.74
New York,1998,7,67.7,3.94
New York,1998,8,68.0,3.41
New York,1998,9,61.1,2.78
New York,1998,10,49.4,2.84
New York,1998,11,38.5,1.85
New York,1998,12,32.8,1.69
New York,1999,1,20.7,5.58
New York,1999,2,27.1,1.34
New York,1999,3,30.1,3.94
New York,1999,4,44.0,1.79
New York,1999,5,57.4,2.61
New York,1999,6,66.7,2.19
New York,1999,7,71.3,3.28
New York,1999,8,65.8,2.84
New York,1999,9,62.1,7.09
New York,1999,10,46.7,3.04
New York,1999,11,42.2,3.1
New York,1999,12,28.6,1.98
New York,2000,1,19.2,3.3
New York,2000,2,25.9,2.88
New York,2000,3,37.9,3.03
New York,2000,4,42.6,5.16
New York,2000,5,56.4,5.8
New York,2000,6,63.6,5.32
New York,2000,7,64.8,4.35
New York,2000,8,65.4,4.16
New York,2000,9,58.3,3.69
New York,2000,10,48.8,2.34
New York,2000,11,36.3,2.74
New York,2000,12,19.4,3.48
New York,2001,1,22.4,1.61
New York,2001,2,24.7,2.22
New York,2001,3,28.0,4.92
New York,2001,4,44.4,1.18
New York,2001,5,57.0,2.94
New York,2001,6,64.8,4.29
New York,2001,7,65.9,2.4
New York,2001,8,70.0,3.11
New York,2001,9,59.4,4.13
New York,2001,10,50.1,2.36
New York,2001,11,43.1,2.24
New York,2001,12,33.4,2.74
New York,2002,1,29.1,2.19
New York,2002,2,29.1,2.3
New York,2002,3,33.2,3.32
New York,2002,4,45.9,4.06
New York,2002,5,51.3,5.34
New York,2002,6,64.4,5.44
New York,2002,7,70.0,2.0
New York,2002,8,69.0,2.63
New York,2002,9,63.1,4.6
New York,2002,10,46.2,4.31
New York,2002,11,36.0,3.84
New York,2002,12,24.8,3.54
New York,2003,1,14.6,2.51
New York,2003,2,18.3,2.52
New York,2003,3,31.7,2.81
New York,2003,4,41.3,2.65
New York,2003,5,53.8,4.83
New York,2003,6,62.7,4.08
New York,2003,7,68.1,4.53
New York,2003,8,69.1,4.6
New York,2003,9,60.5,5.43
New York,2003,10,46.2,5.34
New York,2003,11,40.5,4.3
New York,2003,12,27.5,4.42
New York,2004,1,12.8,2.24
New York,2004,2,21.6,1.49
New York,2004,3,34.8,2.37
New York,2004,4,44.1,3.8
New York,2004,5,58.5,5.57
New York,2004,6,62.0,2.88
New York,2004,7,67.3,6.08
New York,2004,8,65.8,5.72
New York,2004,9,61.9,5.32
New York,2004,10,48.4,2.26
New York,2004,11,38.8,3.25
New York,2004,12,26.0,4.19
New York,2005,1,18.6,3.9
New York,2005,2,24.1,2.14
New York,2005,3,27.6,2.66
New York,2005,4,45.9,4.73
New York,2005,5,51.0,1.59
New York,2005,6,69.1,3.62
New York,2005,7,71.1,4.05
New York,2005,8,70.1,4.24
New York,2005,9,63.2,3.88
New York,2005,10,49.7,8.29
New York,2005,11,40.5,4.95
New York,2005,12,23.8,2.8
New York,2006,1,30.1,4.07
New York,2006,2,24.7,2.02
New York,2006,3,31.7,1.73
New York,2006,4,45.7,3.36
New York,2006,5,55.7,3.73
New York,2006,6,64.4,7.16
New York,2006,7,71.0,5.21
New York,2006,8,66.8,4.26
New York,2006,9,58.1,4.44
New York,2006,10,46.6,6.17
New York,2006,11,42.4,3.44
New York,2006,12,34.4,3.31
New York,2007,1,25.2,3.97
New York,2007,2,16.2,2.42
New York,2007,3,30.2,3.67
New York,2007,4,41.2,4.92
New York,2007,5,56.2,1.92
New York,2007,6,65.7,2.91
New York,2007,7,66.7,4.71
New York,2007,8,67.8,2.55
New York,2007,9,62.0,3.31
New York,2007,10,54.9,5.01
New York,2007,11,35.9,4.25
New York,2007,12,25.9,4.83
New York,2008,1,25.9,2.06
New York,2008,2,23.5,5.28
New York,2008,3,29.3,5.15
New York,2008,4,48.4,2.81
New York,2008,5,51.7,2.28
New York,2008,6,66.6,4.38
New York,2008,7,69.1,5.52
New York,2008,8,64.8,4.06
New York,2008,9,60.7,3.39
New York,2008,10,46.4,4.74
New York,2008,11,36.4,2.77
New York,2008,12,26.5,5.29
New York,2009,1,15.0,2.53
New York,2009,2,24.7,1.68
New York,2009,3,33.1,2.81
New York,2009,4,45.8,2.51
New York,2009,5,55.1,4.64
New York,2009,6,62.1,5.03
New York,2009,7,65.2,5.51
New York,2009,8,67.9,5.05
New York,2009,9,58.4,2.49
New York,2009,10,45.9,4.42
New York,2009,11,41.8,2.06
New York,2009,12,25.2,3.64
New York,2010,1,21.8,2.41
New York,2010,2,24.1,2.72
New York,2010,3,38.2,3.64
New York,2010,4,49.2,2.09
New York,2010,5,58.6,2.63
New York,2010,6,65.1,5.57
New York,2010,7,71.4,4.02
New York,2010,8,68.2,4.47
New York,2010,9,60.9,3.3
New York,2010,10,48.5,6.91
New York,2010,11,37.9,2.86
New York,2010,12,23.1,3.31
New York,2011,1,18.6,2.01
New York,2011,2,21.8,3.53
New York,2011,3,30.9,4.51
New York,2011,4,45.0,6.78
New York,2011,5,58.0,6.17
New York,2011,6,65.1,4.25
New York,2011,7,71.4,2.55
New York,2011,8,67.6,7.76
New York,2011,9,62.6,7.12
New York,2011,10,49.6,4.61
New York,2011,11,43.1,2.98
New York,2011,12,31.8,3.44
New York,2012,1,26.0,3.29
New York,2012,2,29.9,1.27
New York,2012,3,43.3,1.97
New York,2012,4,43.9,2.9
New York,2012,5,60.5,4.12
New York,2012,6,64.6,3.34
New York,2012,7,71.4,3.14
New York,2012,8,68.4,3.19
New York,2012,9,59.9,4.91
New York,2012,10,50.9,4.94
New York,2012,11,35.7,1.18
New York,2012,12,31.6,5.31
New York,2013,1,24.3,2.12
New York,2013,2,23.3,2.38
New York,2013,3,30.6,1.8
New York,2013,4,43.4,3.1
New York,2013,5,57.2,4.31
New York,2013,6,64.0,7.46
New York,2013,7,71.2,4.62
New York,2013,8,65.8,3.85
New York,2013,9,58.3,3.5
New York,2013,10,50.8,3.21
New York,2013,11,34.4,4.03
New York,2013,12,25.4,3.61
New York,2014,1,16.9,2.6
New York,2014,2,18.8,2.92
New York,2014,3,23.6,3.05
New York,2014,4,43.5,3.57
New York,2014,5,56.7,4.64
New York,2014,6,65.0,5.11
New York,2014,7,67.4,5.34
New York,2014,8,65.3,3.69
New York,2014,9,60.1,2.12
New York,2014,10,51.3,3.98
New York,2014,11,35.3,2.72
New York,2014,12,30.2,3.49
New York,2015,1,16.2,2.34
New York,2015,2,9.2,2.0
New York,2015,3,25.5,1.61
New York,2015,4,43.3,3.02
New York,2015,5,61.0,2.75
New York,2015,6,63.0,7.69
New York,2015,7,68.1,3.6
New York,2015,8,67.5,3.07
New York,2015,9,65.0,4.75
New York,2015,10,47.4,3.7
New York,2015,11,42.8,2.05
New York,2015,12,39.3,4.06
New York,2016,1,23.7,1.73
New York,2016,2,26.7,4.36
New York,2016,3,37.7,2.13
New York,2016,4,41.3,2.56
New York,2016,5,55.8,2.53
New York,2016,6,64.1,2.87
New York,2016,7,70.4,3.4
New York,2016,8,70.9,4.54
New York,2016,9,62.9,2.49
New York,2016,10,50.5,5.43
New York,2016,11,40.2,2.66
New York,2016,12,27.6,3.47
New York,2017,1,27.9,3.4
New York,2017,2,30.6,3.0
New York,2017,3,28.2,3.44
New York,2017,4,48.8,4.85
New York,2017,5,54.0,5.85
New York,2017,6,64.0,4.85
New York,2017,7,68.1,5.24
New York,2017,8,65.6,3.46
New York,2017,9,62.3,2.42
New York,2017,10,54.8,5.55
New York,2017,11,36.2,2.76
New York,2017,12,22.6,2.56
New York,2018,1,19.1,3.45
New York,2018,2,29.4,3.18
New York,2018,3,29.9,3.0
New York,2018,4,37.8,3.86
New York,2018,5,60.0,2.76
New York,2018,6,63.4,3.28
New York,2018,7,71.2,4.62
New York,2018,8,70.4,5.37
New York,2018,9,63.6,5.13
New York,2018,10,47.7,4.73
New York,2018,11,33.3,5.94
New York,2018,12,28.5,3.27
New York,2019,1,19.4,4.43
New York,2019,2,24.2,2.72
New York,2019,3,29.5,1.95
New York,2019,4,44.5,4.35
New York,2019,5,54.2,5.33
New York,2019,6,62.9,5.01
New York,2019,7,71.0,3.67
New York,2019,8,66.6,3.91
New York,2019,9,60.3,2.81
New York,2019,10,50.2,6.6
New York,2019,11,32.8,3.43
New York,2019,12,27.3,4.01
New York,2020,1,27.7,2.78
New York,2020,2,26.6,3.03
New York,2020,3,37.2,2.89
New York,2020,4,41.1,3.15
New York,2020,5,54.2,3.03
New York,2020,6,65.2,2.38
New York,2020,7,72.9,4.1
New York,2020,8,68.6,4.61
New York,2020,9,59.6,2.58
New York,2020,10,49.0,3.95
New York,2020,11,41.9,2.78
New York,2020,12,29.8,4.0
New York,2021,1,24.0,2.06
New York,2021,2,21.7,2.34
New York,2021,3,35.0,1.74
New York,2021,4,45.7,3.46
New York,2021,5,54.7,3.04
New York,2021,6,67.1,3.36
New York,2021,7,67.7,8.1
New York,2021,8,70.4,5.33
New York,2021,9,61.7,4.92
New York,2021,10,54.8,6.6
New York,2021,11,37.0,2.67
New York,2021,12,32.8,2.63
New York,2022,1,15.8,2.06
New York,2022,2,23.8,3.84
New York,2022,3,33.8,3.07
New York,2022,4,43.8,4.65
New York,2022,5,58.6,3.17
New York,2022,6,63.8,3.8
New York,2022,7,69.7,3.28
New York,2022,8,70.0,3.68
New York,2022,9,60.5,5.07
New York,2022,10,48.9,2.39
New York,2022,11,41.0,3.87
New York,2022,12,29.0,4.25
New York,2023,1,30.6,4.04
New York,2023,2,28.1,2.04
New York,2023,3,32.6,3.21
New York,2023,4,48.0,3.91
New York,2023,5,53.9,2.34
New York,2023,6,63.1,3.98
New York,2023,7,70.7,6.63
New York,2023,8,65.8,5.61
New York,2023,9,61.7,3.16
New York,2023,10,53.0,4.06
New York,2023,11,36.1,2.44
New York,2023,12,35.0,5.5
New York,2024,1,26.6,4.78
New York,2024,2,30.4,1.21
New York,2024,3,37.5,4.27
New York,2024,4,45.9,4.21
New York,2024,5,60.0,3.52
New York,2024,6,66.6,4.75
New York,2024,7,71.2,4.29
New York,2024,8,67.3,6.21
New York,2024,9,62.3,2.24
New York,2024,10,50.6,1.8
New York,2024,11,41.6,3.38
New York,2024,12,27.0,3.63
North Carolina,1985,1,34.1,3.82
North Carolina,1985,2,41.4,4.82
North Carolina,1985,3,51.9,1.52
North Carolina,1985,4,60.9,1.46
North Carolina,1985,5,67.0,3.34
North Carolina,1985,6,73.7,3.83
North Carolina,1985,7,75.8,7.22
North Carolina,1985,8,74.3,6.32
North Carolina,1985,9,69.4,2.22
North Carolina,1985,10,64.0,4.24
North Carolina,1985,11,58.8,6.95
North Carolina,1985,12,39.1,1.27
North Carolina,1986,1,38.1,1.71
North Carolina,1986,2,44.6,2.01
North Carolina,1986,3,49.8,2.69
North Carolina,1986,4,59.9,0.98
North Carolina,1986,5,66.8,3.04
North Carolina,1986,6,75.9,2.55
North Carolina,1986,7,80.1,4.24
North Carolina,1986,8,74.4,8.45
North Carolina,1986,9,70.8,1.68
North Carolina,1986,10,61.7,3.1
North Carolina,1986,11,53.0,3.96
North Carolina,1986,12,42.4,4.48
North Carolina,1987,1,38.2,6.26
North Carolina,1987,2,40.0,4.3
North Carolina,1987,3,48.2,4.51
North Carolina,1987,4,55.1,4.78
North Carolina,1987,5,68.4,2.15
North Carolina,1987,6,74.8,4.2
North Carolina,1987,7,78.7,3.3
North Carolina,1987,8,77.9,4.24
North Carolina,1987,9,71.0,6.29
North Carolina,1987,10,53.7,1.16
North Carolina,1987,11,51.9,3.5
North Carolina,1987,12,43.7,3.3
North Carolina,1988,1,34.4,3.59
North Carolina,1988,2,41.0,2.09
North Carolina,1988,3,49.2,2.37
North Carolina,1988,4,57.0,3.51
North Carolina,1988,5,64.7,3.67
North Carolina,1988,6,72.0,3.31
North Carolina,1988,7,76.9,4.29
North Carolina,1988,8,78.2,5.08
North Carolina,1988,9,68.7,4.08
North Carolina,1988,10,53.6,3.06
North Carolina,1988,11,50.7,3.8
North Carolina,1988,12,40.7,1.05
North Carolina,1989,1,44.2,2.48
North Carolina,1989,2,43.3,4.91
North Carolina,1989,3,50.4,5.97
North Carolina,1989,4,56.7,5.0
North Carolina,1989,5,63.4,5.08
North Carolina,1989,6,75.1,7.11
North Carolina,1989,7,76.5,6.72
North Carolina,1989,8,74.9,5.1
North Carolina,1989,9,70.2,6.17
North Carolina,1989,10,59.8,4.71
North Carolina,1989,11,50.6,3.39
North Carolina,1989,12,33.4,3.93
North Carolina,1990,1,46.5,3.83
North Carolina,1990,2,49.4,4.43
North Carolina,1990,3,53.3,4.8
North Carolina,1990,4,57.8,2.75
North Carolina,1990,5,66.1,6.47
North Carolina,1990,6,73.7,1.41
North Carolina,1990,7,78.0,3.83
North Carolina,1990,8,76.5,5.81
North Carolina,1990,9,70.0,1.31
North Carolina,1990,10,62.0,8.26
North Carolina,1990,11,52.4,2.19
North Carolina,1990,12,47.3,3.51
